,Units,scenario,region,fuel,Year,value
703,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,d biomass,2085,2.7027351950000003
704,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,d biomass,2090,1.566111974
705,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,d biomass,2095,1.0229497369000002
706,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,d biomass,2100,0.7229109548999998
707,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,1990,0.06710192192806061
708,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2005,0.1838777166657881
709,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2010,0.2939312404959945
710,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2015,0.3852456555197608
711,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2020,0.5984617504211073
712,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2025,0.9198821806131317
713,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2030,1.4049042175114064
714,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2035,1.9588035850841399
715,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2040,2.6092592904785756
716,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2045,3.3319674164559236
717,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2050,3.950322746006355
718,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2055,4.400876750806407
719,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2060,4.763455641972963
720,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2065,5.023880943000186
721,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2070,5.191831156790926
722,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2075,5.3828606698330494
723,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2080,5.489237787536162
724,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2085,5.596307278450946
725,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2090,5.592619529055434
726,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2095,5.49363119900161
727,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,e nuclear,2100,5.247812131916309
728,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,1990,0.7829782280190188
729,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2005,1.1476089699478234
730,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2010,1.3979361255925522
731,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2015,1.4064517571147073
732,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2020,1.4574535975663705
733,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2025,1.5550975107390983
734,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2030,1.6417714233467289
735,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2035,1.7187219976917254
736,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2040,1.7833028262146562
737,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2045,1.8176754545301532
738,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2050,1.832069486809039
739,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2055,1.847598208980536
740,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2060,1.8941394365831636
741,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2065,1.9404536265223744
742,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2070,1.9593535171233385
743,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2075,1.985285251854108
744,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2080,2.03899623957898
745,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2085,2.1209709697950547
746,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2090,2.2237263543022423
747,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2095,2.334083402459852
748,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,f hydro,2100,2.433019832740096
749,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,1990,0.000349660383575
750,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2005,0.0659236247486135
751,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2010,0.2199730682414072
752,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2015,0.4289978107864483
753,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2020,1.1356107609123218
754,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2025,2.7851104601923615
755,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2030,5.580690207190039
756,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2035,8.685222664151391
757,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2040,12.099909803995454
758,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2045,15.677554014669528
759,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2050,18.810878171587113
760,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2055,20.93603875735591
761,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2060,22.18376935358452
762,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2065,22.878007580137652
763,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2070,22.8298195712479
764,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2075,22.514980345046716
765,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2080,22.44959493970213
766,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2085,22.497585601370194
767,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2090,22.44870538175026
768,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2095,22.163062787929622
769,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,g wind,2100,21.60265478220949
770,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2005,3.18420241564e-05
771,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2010,0.0014100125151778
772,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2015,0.107292958699494
773,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2020,1.0506324505572422
774,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2025,4.039350427660341
775,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2030,8.099047606062378
776,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2035,15.15185497789267
777,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2040,22.92946872306289
778,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2045,30.820797270247617
779,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2050,38.13742676770466
780,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2055,44.07666845029038
781,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2060,49.63455135939587
782,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2065,53.957069519550444
783,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2070,55.91163394988195
784,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2075,56.45500499712951
785,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2080,56.48941406714048
786,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2085,56.35894865794911
787,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2090,56.02462481152147
788,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2095,55.230912767540424
789,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,h solar,2100,53.979140934347086
790,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2020,0.1566878795430684
791,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2025,0.38912568121673674
792,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2030,0.6855876255666717
793,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2035,0.9250809939910948
794,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2040,1.0628090079826316
795,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2045,1.113988304474491
796,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2050,1.0693986379875553
797,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2055,0.9955040783116365
798,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2060,0.924654909079698
799,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2065,0.8621570421641529
800,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2070,0.8092071856915023
801,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2075,0.7745633446648572
802,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2080,0.7535684134847797
803,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2085,0.7395189759817906
804,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2090,0.7260382388872829
805,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2095,0.7146684159938909
806,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,i geothermal,2100,0.7087690742664983
807,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,1990,4.24548466
808,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2005,4.902558
809,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2010,5.6123382500000005
810,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2015,5.02964908
811,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2020,4.56882839
812,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2025,4.0871076
813,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2030,3.40276144
814,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2035,2.49494029
815,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2040,1.67681959
816,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2045,1.07141035
817,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2050,0.6665178540000001
818,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2055,0.415198389
819,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2060,0.26062548999999996
820,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2065,0.16728757800000002
821,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2070,0.112756254
822,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2075,0.077602016
823,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2080,0.054507223
824,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2085,0.0388931863
825,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2090,0.0280697347
826,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2095,0.020443763900000002
827,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,j traditional biomass,2100,0.0151882181
828,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,1990,0.228867
829,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2005,0.535431
830,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2010,0.579267
831,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2015,0.793329
832,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2020,0.918979
833,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2025,0.978811
834,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2030,1.017294
835,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2035,1.034639
836,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2040,1.041042
837,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2045,1.064617
838,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2050,1.132457
839,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2055,1.227752
840,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2060,1.28938
841,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2065,1.313188
842,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2070,1.281611
843,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2075,1.240432
844,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2080,1.184049
845,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2085,1.10429
846,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2090,1.012179
847,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2095,0.925067
848,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,a oil,2100,0.8462217000000001
849,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,1975,0.00971149
850,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,1990,0.16149178
851,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2005,0.444868
852,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2010,0.730371
853,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2015,0.9141840899
854,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2020,1.1958986999999999
855,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2025,1.258856
856,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2030,1.4263860000000002
857,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2035,1.539996
858,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2040,1.653308
859,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2045,1.941889
860,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2050,2.121724
861,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2055,2.1440799999999998
862,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2060,2.0621
863,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2065,1.901522
864,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2070,1.7740399999999998
865,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2075,1.665772
866,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2080,1.566308
867,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2085,1.484932
868,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2090,1.397974
869,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2095,1.30112
870,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,b natural gas,2100,1.2029260000000002
871,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,1975,0.03615492
872,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,1990,0.01845889
873,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2005,0.0442512
874,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2010,0.07859569999999999
875,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2015,0.2592964
876,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2020,0.3634671
877,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2025,0.4038956
878,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2030,0.4024499
879,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2035,0.3954558
880,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2040,0.3895681
881,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2045,0.37101989999999996
882,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2050,0.34870720000000005
883,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2055,0.3235675
884,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2060,0.2948852
885,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2065,0.26363040000000004
886,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2070,0.2334378
887,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2075,0.2045388
888,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2080,0.1771677
889,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2085,0.1516708
890,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2090,0.1276976
891,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2095,0.1056956
892,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,c coal,2100,0.0861862
893,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,1975,0.0198284
894,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,1990,0.045244
895,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2005,0.0982291
896,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2010,0.106829
897,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2015,0.137882
898,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2020,0.20316974299999999
899,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2025,0.34738501750000006
900,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2030,0.551438644
901,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2035,0.9099813549999999
902,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2040,1.2520468689999995
903,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2045,1.3339615419999997
904,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2050,1.3346572948
905,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2055,1.2979097135999997
906,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2060,1.2379480696700003
907,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2065,1.1205764863999998
908,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2070,0.9482894863999998
909,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2075,0.7909460927000003
910,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2080,0.6684248530999999
911,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2085,0.5732288258000002
912,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2090,0.4863382127
913,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2095,0.3930986116
914,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,d biomass,2100,0.299111682
915,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2020,0.0080150078444905
916,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2025,0.0308717369811783
917,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2030,0.067929780330506
918,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2035,0.1187983034832018
919,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2040,0.18193292800253863
920,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2045,0.24934673938800866
921,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2050,0.31679416886215295
922,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2055,0.38365756240097826
923,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2060,0.44349422845894093
924,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2065,0.49336615486542973
925,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2070,0.5391070838048584
926,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2075,0.5824307131351429
927,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2080,0.6216228643408571
928,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2085,0.6563108226976265
929,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2090,0.6804342610959242
930,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2095,0.6915639468337793
931,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,e nuclear,2100,0.6889455563665694
932,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,1990,0.0773844031415831
933,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2005,0.1191301745309601
934,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2010,0.1870463348886048
935,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2015,0.2642293707399049
936,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2020,0.2609410762693729
937,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2025,0.2552983554218478
938,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2030,0.2517370266171281
939,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2035,0.2539013303626206
940,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2040,0.2594579612438806
941,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2045,0.2645232554098832
942,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2050,0.2701044691426123
943,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2055,0.2772638842527581
944,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2060,0.2867980574388248
945,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2065,0.2963257238815446
946,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2070,0.304801258269317
947,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2075,0.313159354719447
948,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2080,0.3226816356189632
949,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2085,0.3335274631441827
950,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2090,0.3456668006933351
951,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2095,0.3592264898379555
952,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,f hydro,2100,0.3732805648536203
953,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2005,0.0001302141291752
954,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,g wind,2010,0.0009257363873293
