,Units,scenario,region,Year,value
259,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Colombia,2080,-13.558045518029388
260,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Colombia,2085,-17.605153928489973
261,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Colombia,2090,-20.932606283287473
262,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Colombia,2095,-23.98088267845758
263,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Colombia,2100,-27.208133169856318
264,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,1975,132.520753679
265,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,1990,276.5209111015001
266,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2005,207.67787134760002
267,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2010,202.8617428727
268,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2015,185.3634163595
269,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2020,199.45601263156
270,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2025,191.46746859789994
271,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2030,168.85011000957996
272,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2035,137.81511099162
273,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2040,115.31632486057602
274,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2045,95.01008896088793
275,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2050,78.4488677829434
276,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2055,65.75364769765751
277,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2060,55.27395306673573
278,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2065,46.88953857317088
279,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2070,41.51753630618504
280,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2075,36.48814261419425
281,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2080,31.30344534227002
282,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2085,25.96654148746745
283,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2090,20.91143923766473
284,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2095,16.526476828146784
285,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-12,2100,12.724798015027073
286,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,1975,425.1296358494001
287,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,1990,915.6105802710001
288,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2005,971.893043202
289,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2010,882.3383225759998
290,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2015,790.2394242290001
291,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2020,805.3601659952899
292,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2025,742.0256917253196
293,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2030,661.4059000193602
294,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2035,566.7819446817056
295,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2040,481.955773945474
296,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2045,405.2399883431626
297,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2050,339.90865681178235
298,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2055,295.1959278676905
299,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2060,265.6521932196698
300,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2065,243.1261126368072
301,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2070,233.04599801639276
302,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2075,226.18550551082313
303,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2080,217.79837430754162
304,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2085,205.53226353581672
305,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2090,189.92826828281656
306,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2095,173.56045948300525
307,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",EU-15,2100,158.38136031569283
308,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,1975,113.10867422000004
309,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,1990,237.35772451900002
310,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2005,111.38120683699997
311,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2010,101.92818811580996
312,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2015,77.09299981499998
313,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2020,87.85049265169997
314,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2025,81.59566111541602
315,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2030,71.13868524417991
316,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2035,59.22939170837996
317,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2040,52.12718825755002
318,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2045,46.229677224655006
319,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2050,41.107821594918
320,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2055,36.6885286670729
321,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2060,32.1559817308265
322,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2065,27.32879985786551
323,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2070,23.147335130391358
324,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2075,18.381909251614857
325,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2080,14.131407665461479
326,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2085,10.456865395730086
327,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2090,7.531007989289105
328,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2095,5.235015907133057
329,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Eastern,2100,3.454127579479659
330,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,1975,18.254716650000002
331,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,1990,74.95729838499999
332,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2005,98.45753639100003
333,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2010,114.46375524299998
334,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2015,129.445094811
335,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2020,145.04913399814188
336,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2025,138.0414114010047
337,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2030,128.034200046919
338,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2035,114.81359843507735
339,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2040,104.13203583164393
340,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2045,92.75475078448456
341,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2050,81.42645440341305
342,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2055,71.94374949119596
343,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2060,63.12034387820524
344,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2065,55.380315251633796
345,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2070,49.60368098813848
346,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2075,44.12893736016845
347,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2080,38.683340281864744
348,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2085,33.33618447414994
349,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2090,28.45375164172457
350,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2095,24.340506881314134
351,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Europe_Non_EU,2100,20.54750529057537
352,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,1975,11.34064293
353,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,1990,20.969938937369996
354,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2005,23.87298620009999
355,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2010,24.153009280300004
356,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2015,22.309953931799996
357,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2020,22.455956542920003
358,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2025,21.33908389924071
359,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2030,19.562374444442103
360,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2035,15.793390548188603
361,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2040,12.244291748501091
362,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2045,9.008819216073007
363,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2050,5.2750340212336635
364,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2055,2.3566227165043254
365,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2060,-0.10972371976801329
366,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2065,-0.9549571996142734
367,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2070,0.9894444779794889
368,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2075,2.2011973882397124
369,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2080,2.6450574015427497
370,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2085,3.082676860773611
371,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2090,3.496963007159512
372,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2095,3.7382470583359013
373,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",European Free Trade Association,2100,3.8149035944090466
374,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,1975,35.19291179999999
375,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,1990,162.91283410716002
376,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2005,336.1579527333001
377,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2010,493.3315143310001
378,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2015,625.05108077
379,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2020,778.3746916219402
380,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2025,814.6843075889904
381,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2030,799.9403767663702
382,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2035,741.98858576751
383,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2040,686.2130018797001
384,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2045,604.3591678752913
385,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2050,517.9408292624992
386,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2055,453.8746114005706
387,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2060,402.1026590863844
388,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2065,357.3797467020676
389,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2070,321.0030942452055
390,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2075,288.6621867267669
391,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2080,259.72242138578247
392,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2085,233.21579205268276
393,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2090,202.80491088323592
394,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2095,170.71186195407165
395,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",India,2100,140.0823186990924
396,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,1975,5.630788557999998
397,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,1990,42.3893561737
398,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2005,97.728268478
399,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2010,110.07489154899999
400,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2015,137.49429647000008
401,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2020,156.144885605714
402,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2025,174.011709454116
403,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2030,179.74654252781798
404,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2035,174.04599871185593
405,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2040,161.56797190953728
406,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2045,140.0900780394899
407,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2050,117.40469883444423
408,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2055,99.00692124517975
409,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2060,84.4512857197609
410,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2065,69.71160511223582
411,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2070,52.97956640385037
412,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2075,38.55934352473076
413,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2080,27.7735196729464
414,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2085,19.584804607148808
415,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2090,12.568454516773107
416,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2095,7.036872054147219
417,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Indonesia,2100,2.976691832159818
418,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,1975,142.91098989999995
419,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,1990,311.6955046600001
420,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2005,347.4753730419
421,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2010,325.235101664
422,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2015,328.69562359300005
423,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2020,377.40152816999995
424,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2025,351.9265099365002
425,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2030,314.9172743385001
426,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2035,270.1912098968002
427,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2040,226.9991584209
428,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2045,180.29865749120015
429,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2050,141.27253290609988
430,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2055,112.89721730946992
431,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2060,89.999635687599
432,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2065,68.61444760584213
433,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2070,55.31626259552668
434,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2075,43.26183787952447
435,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2080,32.11065213566092
436,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2085,22.464329056654012
437,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2090,15.673287891515884
438,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2095,11.98791560184463
439,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Japan,2100,10.517242221930193
440,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,1975,22.019720111999998
441,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,1990,81.38017945000003
442,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2005,126.03831229000001
443,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2010,132.98011812299998
444,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2015,134.69508958999998
445,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2020,144.27103870319996
446,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2025,145.66488688029997
447,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2030,140.3286915485998
448,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2035,127.82239273019992
449,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2040,117.21684740792998
450,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2045,105.20869087157998
451,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2050,91.49467507897303
452,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2055,77.7513954128639
453,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2060,60.82324712965703
454,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2065,40.07989827035313
455,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2070,16.147117661416953
456,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2075,-7.850729071579083
457,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2080,-29.56280779790191
458,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2085,-48.53384953220805
459,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2090,-62.041954777187634
460,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2095,-71.30611644347165
461,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Mexico,2100,-78.93078415843706
462,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,1975,35.6032382
463,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,1990,185.47899714
464,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2005,369.09562920600007
465,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2010,485.7109136869999
466,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2015,567.5665525110002
467,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2020,580.2089885609998
468,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2025,583.5109353655603
469,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2030,572.1889758814001
470,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2035,541.6210817727401
471,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2040,498.9631060135099
472,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2045,455.68526532468024
473,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2050,416.38603723366987
474,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2055,382.7611428232878
475,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2060,345.2735756929984
476,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2065,301.5514346301087
477,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2070,248.51730060376872
478,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2075,206.2789038578508
479,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2080,148.45701142158453
480,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2085,93.27719021802478
481,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2090,48.22717291728213
482,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2095,15.924824977836405
483,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Middle East,2100,-7.415429022944235
484,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,1975,3.7024089929999997
485,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,1990,17.849544348000002
486,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2005,35.45604977
487,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2010,42.28607361000001
488,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2015,48.47652433532001
489,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2020,53.74405681105999
490,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2025,55.57398421401363
491,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2030,59.14612151346028
492,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2035,60.54053315077551
493,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2040,60.9651817283475
494,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2045,61.14875386413991
495,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2050,60.79821480276613
496,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2055,60.266851272436725
497,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2060,58.973431685684936
498,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2065,56.439706008088066
499,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2070,53.12890981741947
500,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2075,49.526707549467865
501,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2080,45.71048357707799
502,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2085,41.57504046068371
503,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2090,37.31055601984039
504,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2095,33.26728779979445
505,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Pakistan,2100,29.354772119731397
506,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,1975,267.05704057
507,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,1990,673.7592318999997
508,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2005,451.8201721129999
509,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2010,467.70411544399997
510,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2015,471.2195496899997
511,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2020,544.482934325
512,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2025,496.3104366717001
513,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2030,419.13820376382023
514,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2035,345.63528906317015
515,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2040,295.0504555192101
516,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2045,250.17710864314014
517,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2050,207.05859000781
518,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2055,166.28085869844008
519,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2060,123.00298376087196
520,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2065,67.17046592000403
521,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2070,-0.33424044618491006
522,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Russia,2075,-54.664034875719075
