,Units,scenario,region,sector,Year,value
4160,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2030,-0.027856565824141498
4161,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2035,-0.0635657676624227
4162,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2040,-0.10557477359685
4163,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2045,-0.1645752909984479
4164,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2050,-0.2312179316438242
4165,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2055,-0.2950210640356684
4166,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2060,-0.3531357200578761
4167,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2065,-0.41876817885170325
4168,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2070,-0.5225076450188283
4169,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2075,-0.6752677775067205
4170,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2080,-0.8568876557224869
4171,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2085,-1.067341693391005
4172,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2090,-1.269914339681473
4173,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2095,-1.4391013943663145
4174,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,construction feedstocks,2100,-1.5582745329025725
4175,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,csp_backup,2020,4.099268588985281e-06
4176,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,csp_backup,2025,1.1348106292249894e-05
4177,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,csp_backup,2030,2.9747435882099998e-05
4178,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,csp_backup,2035,4.34091459774e-05
4179,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,csp_backup,2040,4.86032703471e-05
4180,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered biomass,1990,-4.9999945935e-06
4181,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered biomass,2005,-2.0000013365e-06
4182,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered biomass,2010,-1.9999996709e-06
4183,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered biomass,2015,-4.9999935091e-06
4184,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered biomass,2035,-3.59998677407e-05
4185,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered biomass,2045,-2.79999026642e-05
4186,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered biomass,2055,-1.29999853219e-05
4187,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered biomass,2065,-9.999998341437696e-07
4188,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered biomass,2085,-4.9999973338e-06
4189,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered biomass,2095,-6.9999709572e-06
4190,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,1990,-1.6819982953131022e-08
4191,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,2005,-3.813032418390707e-09
4192,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,2010,-2.9144149481303845e-08
4193,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,2030,-1.69641863735406e-07
4194,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,2035,-2.24299052910523e-07
4195,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,2040,-3.763414275814276e-07
4196,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,2055,-1.672661660849475e-07
4197,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,2065,-5.620332162200564e-07
4198,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,2070,-3.345132121006254e-07
4199,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,2075,-4.555784254733617e-08
4200,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,2080,-6.382970563980517e-08
4201,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,delivered gas,2095,-2.5695037851776877e-10
4202,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,1990,0.015929592419792905
4203,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2005,0.01578357402823417
4204,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2010,0.015756271741089803
4205,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2015,0.015868617496406848
4206,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2020,0.0186811232639775
4207,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2025,0.019080186969790004
4208,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2030,0.019427863001967003
4209,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2035,0.0195930485802416
4210,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2040,0.019190766181553503
4211,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2045,0.0187555604004486
4212,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2050,0.018133017319219395
4213,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2055,0.017385799646485303
4214,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2060,0.0164698076703582
4215,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2065,0.015381601596003996
4216,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2070,0.014065607685868802
4217,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2075,0.012681991267929196
4218,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2080,0.01080959111156659
4219,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2085,0.008927066327845887
4220,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2090,0.007241518295712805
4221,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2095,0.005839030448391531
4222,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,desalinated water,2100,0.004787300511094675
4223,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2025,-0.006524462346711099
4224,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2030,-0.0429667405635959
4225,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2035,-0.1226353599977589
4226,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2040,-0.21199767340540848
4227,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2045,-0.32867201767086507
4228,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2050,-0.4344846729072817
4229,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2055,-0.6089256693430931
4230,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2060,-0.8929916621863816
4231,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2065,-1.2015136345191335
4232,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2070,-1.53585716765541
4233,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2075,-1.9393949953630776
4234,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2080,-2.361952284122166
4235,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2085,-2.8801627386043016
4236,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2090,-3.485464456392031
4237,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2095,-4.04135401794928
4238,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (IGCC CCS),2100,-4.634811790078508
4239,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2025,-0.0194534777682504
4240,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2030,-0.1817846131488864
4241,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2035,-0.6363683908006759
4242,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2040,-0.9995948744318842
4243,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2045,-1.2783688601238732
4244,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2050,-1.4063272205094197
4245,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2055,-1.797130697454997
4246,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2060,-2.6040570790015205
4247,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2065,-3.672386407802341
4248,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2070,-4.858594404262509
4249,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2075,-6.3030802064199065
4250,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2080,-7.7599020239298415
4251,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2085,-9.613887464678232
4252,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2090,-11.92298861709938
4253,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2095,-14.083127301019235
4254,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_biomass (conv CCS),2100,-17.060170629404183
4255,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2025,0.01786743
4256,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2030,0.07512336
4257,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2035,0.14289769
4258,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2040,0.18926222
4259,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2045,0.2245084
4260,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2050,0.21308949999999993
4261,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2055,0.21251388
4262,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2060,0.19865192200000006
4263,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2065,0.171255417
4264,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2070,0.14719378800000002
4265,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2075,0.12588032700000004
4266,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2080,0.105827657
4267,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2085,0.085214419
4268,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2090,0.065844925
4269,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2095,0.04871245700000001
4270,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (IGCC CCS),2100,0.033248861
4271,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2025,0.03435441
4272,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2030,0.11864596
4273,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2035,0.19807281999999998
4274,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2040,0.23878608000000007
4275,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2045,0.24695001000000005
4276,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2050,0.19332682000000004
4277,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2055,0.16845189999999996
4278,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2060,0.136988832
4279,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2065,0.10529427100000002
4280,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2070,0.08306938099999997
4281,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2075,0.066646876
4282,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2080,0.05328291900000001
4283,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2085,0.041184165999999994
4284,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2090,0.030617562
4285,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2095,0.022020660999999993
4286,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_coal (conv pul CCS),2100,0.014734200600000006
4287,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2025,0.049632370327579195
4288,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2030,0.1195249801121342
4289,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2035,0.11189828426127682
4290,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2040,0.076482765265667
4291,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2045,0.14414682838864795
4292,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2050,0.17606250085416889
4293,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2055,0.1950662762064925
4294,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2060,0.19684859414676392
4295,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2065,0.19475310051365874
4296,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2070,0.2255665532210345
4297,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2075,0.258036532032785
4298,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2080,0.2730915186091124
4299,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2085,0.28529736506392717
4300,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2090,0.27874628521842226
4301,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2095,0.27441105143719213
4302,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_gas (CC CCS),2100,0.2544994786199563
4303,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2025,0.011842413848510801
4304,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2030,0.0192027171995457
4305,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2035,0.011894694998344297
4306,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2040,0.0007837874663674993
4307,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2045,-0.0091183691336382
4308,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2050,-0.0159091026638112
4309,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2055,-0.0249240663688387
4310,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2060,-0.0354847906482301
4311,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2065,-0.04005244577317241
4312,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2070,-0.04668015683110781
4313,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2075,-0.0671972822999651
4314,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2080,-0.0867103553439393
4315,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2085,-0.1259052157280451
4316,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2090,-0.17550967591734049
4317,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2095,-0.21090573459024742
4318,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,elec_refined liquids (CC CCS),2100,-0.2560117334176052
4319,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,1990,36.75719362623269
4320,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2005,57.82725981982243
4321,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2010,58.87929262341171
4322,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2015,52.67558523885926
4323,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2020,52.392169296991185
4324,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2025,49.72179485088265
4325,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2030,36.53771301468876
4326,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2035,22.448373042170786
4327,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2040,14.198433916017846
4328,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2045,7.668410701116488
4329,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2050,3.8974823632758095
4330,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2055,2.097537358049613
4331,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2060,1.1855286655494224
4332,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2065,0.6112996778265927
4333,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2070,0.34210917685719083
4334,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2075,0.19472714921531553
4335,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2080,0.104229807485128
4336,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2085,0.05245674667993659
4337,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2090,0.02273607935589003
4338,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2095,0.008771836022847554
4339,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,electricity,2100,0.002874171839177579
4340,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,1975,0.007854467640936499
4341,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,1990,0.0017798163833513
4342,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2005,0.1954616912920488
4343,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2010,0.14151099404289158
4344,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2015,0.1095824674951626
4345,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2020,0.1101103191519373
4346,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2025,0.106770219571275
4347,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2030,0.1080944079512671
4348,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2035,0.10429365944032029
4349,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2040,0.10047146221055281
4350,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2045,0.1052239156371556
4351,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2050,0.1065944625444634
4352,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2055,0.10551449028042581
4353,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2060,0.10204900001579291
4354,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2065,0.09711624971763719
4355,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2070,0.0929206767555018
4356,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2075,0.08923784737333021
4357,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2080,0.0848224567628237
4358,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2085,0.0801919488912341
4359,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2090,0.0747437644882461
4360,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2095,0.0687719509028466
4361,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas pipeline,2100,0.062020236991338795
4362,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas processing,1975,0.019587989945982102
4363,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas processing,1990,-1.0257951209985405e-07
4364,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas processing,2005,3.252604466874587e-07
4365,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas processing,2010,-9.231336413062508e-07
4366,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas processing,2015,-4.971904101203073e-07
4367,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Australia_NZ,gas processing,2020,0.0018596707259749268
