,region,scenario,technology,Year,value
263,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2060,-644.7549410808999
264,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2065,-679.881514027
265,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2070,-703.2904703959001
266,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2075,-728.8773476319
267,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2080,-761.62938362485
268,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2085,-810.0550009138949
269,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2090,-865.2244889229884
270,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2095,-921.6475444401835
271,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2100,-962.0295697387636
272,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2005,147.85405300000002
273,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2010,224.17329
274,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2015,224.251764
275,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2020,188.79600960500002
276,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2025,145.93194256549998
277,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2030,121.60139790799998
278,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2035,105.028417062
279,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2040,76.788070762
280,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2045,57.743021871
281,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2050,49.38289138299999
282,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2055,42.917189230000005
283,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2060,33.023304581000005
284,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2065,20.717002319000002
285,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2070,12.698854553000002
286,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2075,8.821822841
287,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2080,6.237450560499999
288,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2085,4.0298688574999995
289,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2090,2.3374319006199995
290,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2095,1.3333561155
291,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2100,0.798408256774
292,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2005,25.445077069299995
293,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2010,65.160244271
294,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2015,92.57618808199997
295,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2020,124.26146138699997
296,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2025,147.03547990899997
297,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2030,175.79144782400002
298,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2035,210.30525154599994
299,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2040,242.460240841
300,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2045,261.9367741279999
301,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2050,260.26269362909994
302,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2055,240.05330396300002
303,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2060,208.36983966780005
304,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2065,176.52238757284996
305,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2070,152.6758194798
306,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2075,132.68639577498
307,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2080,114.79031912957599
308,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2085,97.84286757237302
309,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2090,81.72216821722562
310,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2095,66.34034115620749
311,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2100,52.15077473401549
312,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2025,14.40523763
313,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2030,33.896634469999995
314,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2035,41.421039930000006
315,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2040,38.43315687
316,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2045,32.3919207
317,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2050,26.439874640000003
318,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2055,21.362567702
319,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2060,16.7965320765
320,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2065,13.375241435000001
321,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2070,11.236870196
322,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2075,9.829864077699998
323,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2080,8.96047290443
324,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2085,8.542150875435
325,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2090,8.5525180969823
326,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2095,9.08507101745473
327,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2100,10.058191097380329
328,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2005,238.42160490000003
329,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2010,331.70272923
330,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2015,410.89533432999997
331,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2020,522.54736296
332,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2025,581.289981064
333,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2030,644.3964922103999
334,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2035,707.491444122
335,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2040,758.9577417279999
336,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2045,778.0535273644001
337,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2050,778.8379100892
338,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2055,757.3689069379003
339,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2060,711.3751386701002
340,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2065,652.6015528629099
341,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2070,587.0177053761299
342,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2075,524.9346647070829
343,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2080,466.3735723068871
344,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2085,406.7933555207339
345,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2090,344.19467898407277
346,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2095,287.3927052400536
347,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2100,240.3860396133252
348,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2005,179.4148633
349,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2010,267.7547084
350,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2015,347.6295201
351,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2020,425.2587014699
352,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2025,455.21602060850006
353,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2030,449.76388158020006
354,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2035,395.878262997
355,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2040,334.28329811640003
356,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2045,249.19537540506
357,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2050,165.46077311477003
358,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2055,106.676112890249
359,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2060,71.660405616271
360,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2065,51.525663724224
361,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2070,39.3861830218222
362,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2075,30.719045857210798
363,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2080,23.75501098657391
364,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2085,18.112690549710013
365,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2090,13.557116002752078
366,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2095,9.93893187001254
367,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2100,7.037564501799201
368,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2005,25.430679170000005
369,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2010,39.04363939999999
370,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2015,62.8351982
371,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2020,96.48438586329999
372,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2025,57.5983624592
373,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2030,-6.354538666400019
374,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2035,-58.0980755099
375,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2040,-88.93804793635002
376,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2045,-112.18320813575994
377,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2050,-127.17500028320305
378,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2055,-129.95502960643398
379,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2060,-124.77871444275002
380,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2065,-111.66865474331
381,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2070,-91.80516503647
382,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2075,-71.623551678
383,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2080,-49.20774257495799
384,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2085,-24.296169036160006
385,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2090,-11.032898450972002
386,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2095,-6.965748439383103
387,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2100,-5.4130846654830975
388,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2005,23.8116494
389,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2010,36.496370399999996
390,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2015,37.3740015
391,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2020,51.6394204
392,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2025,59.098995200000005
393,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2030,62.73368250000001
394,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2035,61.81409895
395,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2040,60.634965720000004
396,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2045,60.752735300000005
397,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2050,60.43563129999999
398,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2055,59.625880699999996
399,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2060,57.2509221
400,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2065,53.4343832
401,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2070,48.759492
402,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2075,43.325262499999994
403,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2080,36.9014217
404,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2085,29.644194300000002
405,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2090,22.335608699999995
406,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2095,15.785723200000001
407,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2100,10.4326517
408,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2005,18.880500000000005
409,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2010,32.51669244000001
410,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2015,26.997380259999996
411,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2020,34.604295831239995
412,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2025,43.70897283618999
413,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2030,61.358883355470006
414,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2035,88.84278560245
415,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2040,115.57929257192002
416,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2045,135.42736461748999
417,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2050,145.58234000323304
418,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2055,145.70323405199528
419,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2060,139.46691935964498
420,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2065,128.52862458723
421,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2070,116.31173312551003
422,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2075,103.37675924395998
423,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2080,91.40592610038
424,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2085,80.09547847201002
425,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2090,69.17570029008402
426,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2095,59.047691146778995
427,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2100,49.89545930913
428,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2025,7.888452293
429,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2030,17.601914779999998
430,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2035,21.78203296
431,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2040,22.425521619999998
432,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2045,21.075830948999997
433,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2050,19.052798525
434,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2055,17.0120977586
435,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2060,14.433933468100001
436,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2065,11.486061943
437,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2070,8.565898769
438,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2075,6.070964669
439,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2080,4.108059113
440,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2085,2.6138530530000006
441,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2090,1.590630247
442,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2095,0.9887145179999999
443,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",hydrogen,2100,0.6574591437
444,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2005,88.62026086330002
445,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2010,117.52010369100002
446,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2015,150.21498071
447,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2020,170.38788805749994
448,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2025,191.1735041921
449,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2030,214.83655321709998
450,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2035,231.76948076795998
451,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2040,242.22797178773
452,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2045,250.09106973949994
453,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2050,254.58428660269902
454,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2055,254.81231560615998
455,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2060,244.06919298511903
456,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2065,224.07366799092364
457,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2070,199.78495236534337
458,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2075,176.79370613459585
459,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2080,152.75974606078643
460,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2085,127.04574471412285
461,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2090,107.17875409437198
462,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2095,91.91654965866321
463,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",refined liquids,2100,77.4722687099462
464,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2005,3.7520653300000006
465,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2010,6.75067781
466,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2015,28.291344040000006
467,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2020,39.3994721
468,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2025,43.14141573440003
469,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2030,41.53340502160002
470,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2035,38.428719685199994
471,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2040,35.02334286092
472,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2045,30.477982837760006
473,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2050,26.13018566235199
474,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2055,22.326774770788003
475,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2060,18.680871067482006
476,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2065,15.244002870281994
477,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2070,12.329883470391195
478,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2075,9.887105074210158
479,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2080,7.839879403733523
480,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2085,6.137211857334001
481,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2090,4.6897157825396
482,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2095,3.4753012136340393
483,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",c coal,2100,2.4934145334521993
484,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2005,-0.29219645600000443
485,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2010,-0.4296408879999989
486,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2015,-1.6470706999999942
487,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2020,-5.741966970399988
488,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2025,-15.77501172060002
489,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2030,-30.478942618399998
490,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2035,-62.26522848459998
491,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2040,-95.45903135760004
492,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2045,-103.75546488544006
493,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2050,-106.80282015010005
494,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2055,-107.34396392779999
495,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2060,-106.175417868026
496,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2065,-99.04328852559887
497,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2070,-85.06779504689601
498,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2075,-72.16253674948325
499,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2080,-62.93786388616479
500,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2085,-56.43235349504356
501,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2090,-49.9669039494932
502,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2095,-41.32729152899199
503,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",d biomass,2100,-31.473202735202804
504,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2005,0.9691428
505,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2010,1.01506911
506,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2015,1.01595146
507,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2020,1.46286476
508,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2025,1.91156882
509,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2030,2.6453867200000003
510,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2035,3.5429991000000003
511,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2040,4.579924609
512,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2045,5.4840084000000004
513,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2050,6.00703084
514,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2055,6.392102269999999
515,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2060,6.631709390000001
516,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2065,6.693794410000001
517,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2070,6.5600278
518,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2075,6.227131
519,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2080,5.6833081000000005
520,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2085,4.96272073
521,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2090,4.141366950000001
522,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2095,3.30322561
523,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",electricity,2100,2.51241723
524,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2005,38.909691050000006
525,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2010,61.13827289999996
526,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2015,77.8571728
527,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2020,109.54397934999993
528,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2025,120.6435152037999
529,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2030,141.58276338889982
530,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2035,162.1794109750998
531,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2040,182.59305839839968
532,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2045,207.8580240817001
533,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2050,224.75129364589986
534,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2055,231.39120953659003
535,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2060,229.08697933954997
536,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2065,217.96747764977994
537,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2070,204.73666992066015
538,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2075,189.6412477165796
539,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2080,173.67575534839955
540,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2085,157.93172270674415
541,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",gas,2090,141.75523913593597
