,region,scenario,input,Year,value
238,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2035,0.1269817
239,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2040,0.1007039
240,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2045,0.07750109999999999
241,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2050,0.05899408
242,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2055,0.043915739999999995
243,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2060,0.03226582
244,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2065,0.02379503
245,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2070,0.01802419
246,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2075,0.01366207
247,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2080,0.010415929999999999
248,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2085,0.00792195
249,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2090,0.0059266100000000006
250,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2095,0.004379017
251,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2100,0.003195214
252,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2005,3.880479336
253,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2010,4.965922255000001
254,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2015,5.538361017999999
255,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2020,6.203205422799999
256,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2025,6.2584866954
257,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2030,6.16793223348
258,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2035,6.101874873920003
259,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2040,6.038109193774998
260,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2045,5.999440443445999
261,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2050,5.9315727335230015
262,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2055,5.8543233721300005
263,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2060,5.699956697471997
264,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2065,5.483859608775001
265,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2070,5.206168510013899
266,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2075,4.870442857892199
267,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2080,4.480997799508342
268,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2085,4.02906489805733
269,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2090,3.5102699118699885
270,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2095,2.9434848721141997
271,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2100,2.3800638706020005
272,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2005,27.473705
273,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2010,38.44214403
274,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2015,40.602973945
275,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2020,48.072186376000005
276,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2025,44.67501746900001
277,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2030,40.8380058939
278,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2035,34.352543937
279,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2040,28.096819854000003
280,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2045,23.58770909000001
281,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2050,20.35119176
282,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2055,17.4690962483
283,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2060,14.5849183182
284,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2065,11.861773836989997
285,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2070,9.6931719664
286,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2075,8.033426663900002
287,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2080,6.667794580549995
288,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2085,5.483613342940003
289,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2090,4.450492070997997
290,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2095,3.552172612538001
291,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2100,2.7695392648349992
292,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2005,0.00047010000000000004
293,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2010,0.00036819999999999995
294,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2015,0.0005605
295,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2020,0.0006631607
296,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2025,0.6437039853000001
297,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2030,1.9280103837000002
298,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2035,3.4798959226000004
299,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2040,4.1568085294
300,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2045,4.0701563094
301,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2050,3.5993703443099996
302,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2055,3.0659136252070005
303,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2060,2.663553099992
304,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2065,2.29917038709
305,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2070,1.86866328996
306,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2075,1.4012079958700001
307,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2080,0.9714697215599999
308,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2085,0.629961723629
309,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2090,0.389018747369
310,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2095,0.22986104344799996
311,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2100,0.12944654982599998
312,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2005,2.2770204
313,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2010,2.9850130999999998
314,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2015,3.9719705000000003
315,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2020,4.8526565549999985
316,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2025,4.815708753
317,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2030,4.989816433700001
318,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2035,4.996340792600001
319,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2040,4.6117473265
320,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2045,4.0492407419
321,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2050,3.5633115817999994
322,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2055,3.0417205598000003
323,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2060,2.4945517951000005
324,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2065,1.9875262325999996
325,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2070,1.5469198107999995
326,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2075,1.1810641232899999
327,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2080,0.87715663746
328,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2085,0.623408496682
329,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2090,0.426647565618
330,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2095,0.28232090580300007
331,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",district heat,2100,0.176269645386
332,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2005,7.678339738947
333,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2010,13.018303101891997
334,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2015,18.24916109125
335,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2020,22.24559817300001
336,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2025,27.94803881573519
337,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2030,33.86698155617602
338,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2035,39.090428491242605
339,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2040,43.74308536650716
340,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2045,47.06903660133599
341,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2050,48.97401074964999
342,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2055,50.01931458390001
343,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2060,50.712103602000006
344,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2065,50.81693773799999
345,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2070,50.083618498900016
346,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2075,48.718662295399994
347,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2080,46.89954196511001
348,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2085,44.764794970117
349,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2090,42.34058275886701
350,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2095,39.67153091310999
351,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2100,36.95290981698
352,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2005,1.5694441537500003
353,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2010,3.7079317506
354,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2015,5.1637402587
355,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2020,7.348084558899999
356,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2025,8.991817261900001
357,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2030,10.690484101600003
358,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2035,12.046269816499997
359,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2040,13.253893266299999
360,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2045,14.032606132499996
361,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2050,13.893535093500006
362,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2055,13.376588586400006
363,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2060,12.344482557609997
364,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2065,10.911792018510003
365,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2070,9.690186214359999
366,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2075,8.566487561600002
367,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2080,7.374045937154002
368,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2085,6.217951200142001
369,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2090,5.1318793383016
370,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2095,4.0792341845307
371,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2100,3.190641208447302
372,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2025,0.06940407695999999
373,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2030,0.31493700439
374,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2035,0.6814325076730003
375,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2040,1.0567555084979998
376,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2045,1.3223532568099998
377,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2050,1.5789416017000002
378,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2055,1.8386214000999996
379,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2060,2.2768223591499996
380,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2065,2.9116417728
381,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2070,3.472975264899999
382,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2075,3.8475098273999984
383,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2080,4.2262471422
384,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2085,4.623368376400001
385,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2090,5.0889807284
386,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2095,5.6626260227000005
387,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",hydrogen,2100,6.157146661920001
388,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2005,6.78429
389,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2010,4.6840399999999995
390,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2015,3.38022
391,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2020,2.46765
392,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2025,2.104298
393,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2030,1.6160670000000001
394,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2035,1.2628110000000001
395,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2040,0.983565
396,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2045,0.767749
397,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2050,0.61312
398,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2055,0.503566
399,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2060,0.428029
400,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2065,0.37900680000000003
401,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2070,0.34660539999999995
402,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2075,0.3210489
403,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2080,0.2983409
404,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2085,0.2767111
405,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2090,0.2505946
406,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2095,0.216074
407,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",j traditional biomass,2100,0.1796742
408,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2005,13.155062072000003
409,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2010,17.922585503000004
410,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2015,22.464255748999996
411,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2020,27.401200008000007
412,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2025,30.211659088799998
413,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2030,32.729915291100006
414,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2035,34.9239322617
415,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2040,36.62791894010001
416,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2045,36.83004342579999
417,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2050,36.4124199902
418,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2055,35.45500394829999
419,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2060,33.82212940980001
420,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2065,31.76832353349
421,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2070,29.3041217991
422,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2075,26.942008820510004
423,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2080,24.798771105573014
424,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2085,22.683532876805998
425,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2090,20.638457438372797
426,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2095,18.668248319921393
427,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",refined liquids,2100,16.736090189653005
428,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2005,2.28877338
429,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2010,4.111358060000001
430,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2015,4.802515399999999
431,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2020,5.00745712146
432,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2025,5.0979971085099995
433,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2030,4.741663005629999
434,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2035,4.150326145030001
435,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2040,3.78169262913
436,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2045,3.460183086119999
437,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2050,3.184728577648999
438,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2055,2.8121616262332
439,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2060,2.4044367978140007
440,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2065,2.0199989185131004
441,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2070,1.6919339237308004
442,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2075,1.4156976159732197
443,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2080,1.1758921085124192
444,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2085,0.9644878719771569
445,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2090,0.77897501346659
446,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2095,0.6182373846433801
447,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",c coal,2100,0.48116060313103987
448,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2005,1.646939214
449,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2010,1.78930849
450,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2015,1.85447998
451,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2020,2.3252917951500005
452,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2025,3.549247597739999
453,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2030,5.146573018769999
454,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2035,6.5632094935500005
455,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2040,7.081696116580002
456,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2045,6.9857861625
457,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2050,6.558278353479998
458,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2055,5.934359939134302
459,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2060,5.254294357509998
460,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2065,4.565291744019999
461,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2070,3.8506639798599998
462,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2075,3.1258390356
463,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2080,2.433105356599999
464,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2085,1.8125843971000002
465,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2090,1.2990772254000007
466,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2095,0.8996543074
467,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",d biomass,2100,0.5980480899
468,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2005,1.7571578103400003
469,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2010,2.59907256691
470,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2015,3.725342868
471,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2020,5.264607540999999
472,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2025,7.7387944959
473,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2030,10.990462725293
474,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2035,15.23305465806481
475,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2040,20.085658836514295
476,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2045,24.88832180684999
477,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2050,29.340352232200004
478,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2055,33.3913331364
479,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2060,36.95790438527001
480,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2065,39.89847388173999
481,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2070,42.13354664704002
482,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2075,43.626234451248024
483,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2080,44.43211798255892
484,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2085,44.66512545353891
485,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2090,44.33335082928329
486,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2095,43.54488031826871
487,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",electricity,2100,42.580059890860284
488,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2005,0.73127204432
489,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2010,1.1661323939100001
490,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2015,1.315376944
491,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2020,1.6454189564900001
492,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2025,1.93464353468
493,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2030,2.330101103540001
494,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2035,2.7976188210299995
495,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",gas,2040,3.311143445543
