,region,sector,Year,value
207,Africa_Western,trn_pass_road,2070,0.00709023
208,Africa_Western,trn_pass_road,2075,0.00650873
209,Africa_Western,trn_pass_road,2080,0.00597577
210,Africa_Western,trn_pass_road,2085,0.00573141
211,Africa_Western,trn_pass_road,2090,0.0056046
212,Africa_Western,trn_pass_road,2095,0.00545535
213,Africa_Western,trn_pass_road,2100,0.00517252
214,Africa_Western,trn_pass_road_LDV_4W,2025,5.0770043e-05
215,Africa_Western,trn_pass_road_LDV_4W,2030,0.0009357326419999999
216,Africa_Western,trn_pass_road_LDV_4W,2035,0.001907483102
217,Africa_Western,trn_pass_road_LDV_4W,2040,0.003083802386
218,Africa_Western,trn_pass_road_LDV_4W,2045,0.004453724932
219,Africa_Western,trn_pass_road_LDV_4W,2050,0.0058963925800000015
220,Africa_Western,trn_pass_road_LDV_4W,2055,0.00732390291
221,Africa_Western,trn_pass_road_LDV_4W,2060,0.00871179352
222,Africa_Western,trn_pass_road_LDV_4W,2065,0.010192822739999998
223,Africa_Western,trn_pass_road_LDV_4W,2070,0.012158600600000001
224,Africa_Western,trn_pass_road_LDV_4W,2075,0.0145620276
225,Africa_Western,trn_pass_road_LDV_4W,2080,0.017206380700000003
226,Africa_Western,trn_pass_road_LDV_4W,2085,0.020026831400000004
227,Africa_Western,trn_pass_road_LDV_4W,2090,0.023200586999999998
228,Africa_Western,trn_pass_road_LDV_4W,2095,0.027024029299999995
229,Africa_Western,trn_pass_road_LDV_4W,2100,0.0318534051
230,Africa_Western,trn_shipping_intl,2035,1.74864e-05
231,Africa_Western,trn_shipping_intl,2040,7.43751e-05
232,Africa_Western,trn_shipping_intl,2045,0.000336414
233,Africa_Western,trn_shipping_intl,2050,0.00126005
234,Africa_Western,trn_shipping_intl,2055,0.00265436
235,Africa_Western,trn_shipping_intl,2060,0.00477028
236,Africa_Western,trn_shipping_intl,2065,0.0084106
237,Africa_Western,trn_shipping_intl,2070,0.0173787
238,Africa_Western,trn_shipping_intl,2075,0.031017
239,Africa_Western,trn_shipping_intl,2080,0.0474834
240,Africa_Western,trn_shipping_intl,2085,0.0728612
241,Africa_Western,trn_shipping_intl,2090,0.106442
242,Africa_Western,trn_shipping_intl,2095,0.143028
243,Africa_Western,trn_shipping_intl,2100,0.175039
244,Brazil,N fertilizer,2025,0.000141198
245,Brazil,N fertilizer,2030,0.000582231
246,Brazil,N fertilizer,2035,0.002189644
247,Brazil,N fertilizer,2040,0.005339311
248,Brazil,N fertilizer,2045,0.0089904946
249,Brazil,N fertilizer,2050,0.0116237142
250,Brazil,N fertilizer,2055,0.01421784953
251,Brazil,N fertilizer,2060,0.01644859223
252,Brazil,N fertilizer,2065,0.019731489310000003
253,Brazil,N fertilizer,2070,0.0235304247
254,Brazil,N fertilizer,2075,0.025884272799999997
255,Brazil,N fertilizer,2080,0.0268674049
256,Brazil,N fertilizer,2085,0.026589746200000004
257,Brazil,N fertilizer,2090,0.0248076697
258,Brazil,N fertilizer,2095,0.0223352385
259,Brazil,N fertilizer,2100,0.019298647699999998
260,Brazil,agricultural energy use,2025,0.00177856
261,Brazil,agricultural energy use,2030,0.00607149
262,Brazil,agricultural energy use,2035,0.011452872999999999
263,Brazil,agricultural energy use,2040,0.015041759000000002
264,Brazil,agricultural energy use,2045,0.018094586
265,Brazil,agricultural energy use,2050,0.01978999
266,Brazil,agricultural energy use,2055,0.020454220000000002
267,Brazil,agricultural energy use,2060,0.02113565
268,Brazil,agricultural energy use,2065,0.02223799
269,Brazil,agricultural energy use,2070,0.0233169
270,Brazil,agricultural energy use,2075,0.02404993
271,Brazil,agricultural energy use,2080,0.02458075
272,Brazil,agricultural energy use,2085,0.02502387
273,Brazil,agricultural energy use,2090,0.02545828
274,Brazil,agricultural energy use,2095,0.02602835
275,Brazil,agricultural energy use,2100,0.0266128
276,Brazil,chemical energy use,2055,0.00205909
277,Brazil,chemical energy use,2060,0.00504088
278,Brazil,chemical energy use,2065,0.00862751
279,Brazil,chemical energy use,2070,0.011878310000000001
280,Brazil,chemical energy use,2075,0.01446534
281,Brazil,chemical energy use,2080,0.016713846999999997
282,Brazil,chemical energy use,2085,0.0186902633
283,Brazil,chemical energy use,2090,0.020413025799999998
284,Brazil,chemical energy use,2095,0.0223701268
285,Brazil,chemical energy use,2100,0.0249486911
286,Brazil,comm heating,2025,1.48386e-07
287,Brazil,comm heating,2030,2.01238e-06
288,Brazil,comm heating,2035,6.12213e-06
289,Brazil,comm heating,2040,7.95675e-06
290,Brazil,comm heating,2045,8.27375e-06
291,Brazil,comm heating,2050,1.00521e-05
292,Brazil,comm heating,2055,1.30918e-05
293,Brazil,comm heating,2060,2.06689e-05
294,Brazil,comm heating,2065,3.4023e-05
295,Brazil,comm heating,2070,4.43403e-05
296,Brazil,comm heating,2075,5.00729e-05
297,Brazil,comm heating,2080,5.98413e-05
298,Brazil,comm heating,2085,7.09682e-05
299,Brazil,comm heating,2090,8.53753e-05
300,Brazil,comm heating,2095,0.000106787
301,Brazil,comm heating,2100,0.000128412
302,Brazil,comm others,2025,1.91009e-06
303,Brazil,comm others,2030,2.42031e-05
304,Brazil,comm others,2035,7.28941e-05
305,Brazil,comm others,2040,9.75316e-05
306,Brazil,comm others,2045,0.000105691
307,Brazil,comm others,2050,0.000133367
308,Brazil,comm others,2055,0.0001791
309,Brazil,comm others,2060,0.000287704
310,Brazil,comm others,2065,0.00047987
311,Brazil,comm others,2070,0.000639961
312,Brazil,comm others,2075,0.000745429
313,Brazil,comm others,2080,0.000912084
314,Brazil,comm others,2085,0.00110509
315,Brazil,comm others,2090,0.00136046
316,Brazil,comm others,2095,0.00173677
317,Brazil,comm others,2100,0.00211273
318,Brazil,construction energy use,2025,4.7911e-05
319,Brazil,construction energy use,2030,0.0001703888
320,Brazil,construction energy use,2035,0.0003838385
321,Brazil,construction energy use,2040,0.0006618270799999999
322,Brazil,construction energy use,2045,0.0009585555
323,Brazil,construction energy use,2050,0.0012461522
324,Brazil,construction energy use,2055,0.0014783220999999998
325,Brazil,construction energy use,2060,0.0016779833000000002
326,Brazil,construction energy use,2065,0.001868441
327,Brazil,construction energy use,2070,0.0020421040000000003
328,Brazil,construction energy use,2075,0.0021939100000000003
329,Brazil,construction energy use,2080,0.0023304069999999996
330,Brazil,construction energy use,2085,0.0024546240000000003
331,Brazil,construction energy use,2090,0.002566122
332,Brazil,construction energy use,2095,0.002673196
333,Brazil,construction energy use,2100,0.0027758369999999997
334,Brazil,iron and steel,2025,0.0009158884
335,Brazil,iron and steel,2030,0.0023429999
336,Brazil,iron and steel,2035,0.0037029205
337,Brazil,iron and steel,2040,0.00430947377
338,Brazil,iron and steel,2045,0.004445185
339,Brazil,iron and steel,2050,0.0042896315
340,Brazil,iron and steel,2055,0.004223835
341,Brazil,iron and steel,2060,0.0044520181999999995
342,Brazil,iron and steel,2065,0.005191642
343,Brazil,iron and steel,2070,0.006160328
344,Brazil,iron and steel,2075,0.007021647000000001
345,Brazil,iron and steel,2080,0.007875492000000001
346,Brazil,iron and steel,2085,0.0088402593
347,Brazil,iron and steel,2090,0.0101664495
348,Brazil,iron and steel,2095,0.012409521100000001
349,Brazil,iron and steel,2100,0.015842936699999997
350,Brazil,mining energy use,2025,0.000357453
351,Brazil,mining energy use,2030,0.001224352
352,Brazil,mining energy use,2035,0.002314453
353,Brazil,mining energy use,2040,0.0031037803999999997
354,Brazil,mining energy use,2045,0.00388644
355,Brazil,mining energy use,2050,0.004421329
356,Brazil,mining energy use,2055,0.0046654999999999995
357,Brazil,mining energy use,2060,0.0048049899999999994
358,Brazil,mining energy use,2065,0.004939791
359,Brazil,mining energy use,2070,0.005038713
360,Brazil,mining energy use,2075,0.005084055
361,Brazil,mining energy use,2080,0.005094447
362,Brazil,mining energy use,2085,0.00508973
363,Brazil,mining energy use,2090,0.005075120000000001
364,Brazil,mining energy use,2095,0.005069637
365,Brazil,mining energy use,2100,0.005068389999999999
366,Brazil,other industrial energy use,2025,0.00040585199999999995
367,Brazil,other industrial energy use,2030,0.0027982
368,Brazil,other industrial energy use,2035,0.010793005999999999
369,Brazil,other industrial energy use,2040,0.0202878732
370,Brazil,other industrial energy use,2045,0.026510754199999997
371,Brazil,other industrial energy use,2050,0.0317500597
372,Brazil,other industrial energy use,2055,0.03878690001
373,Brazil,other industrial energy use,2060,0.050796548309999995
374,Brazil,other industrial energy use,2065,0.070610914
375,Brazil,other industrial energy use,2070,0.0941975539
376,Brazil,other industrial energy use,2075,0.1200673511
377,Brazil,other industrial energy use,2080,0.15212279069999998
378,Brazil,other industrial energy use,2085,0.1896949709
379,Brazil,other industrial energy use,2090,0.23500447070000002
380,Brazil,other industrial energy use,2095,0.3055313692
381,Brazil,other industrial energy use,2100,0.426372027
382,Brazil,process heat cement,2025,1.94797e-05
383,Brazil,process heat cement,2030,0.00024919500099999996
384,Brazil,process heat cement,2035,0.0010551039300000001
385,Brazil,process heat cement,2040,0.00159509516
386,Brazil,process heat cement,2045,0.00154887135
387,Brazil,process heat cement,2050,0.002320732875
388,Brazil,process heat cement,2055,0.004677305199
389,Brazil,process heat cement,2060,0.008766772691000001
390,Brazil,process heat cement,2065,0.01498097578
391,Brazil,process heat cement,2070,0.0216094202
392,Brazil,process heat cement,2075,0.0298736946
393,Brazil,process heat cement,2080,0.042668799
394,Brazil,process heat cement,2085,0.0592159796
395,Brazil,process heat cement,2090,0.0767064136
396,Brazil,process heat cement,2095,0.0962127298
397,Brazil,process heat cement,2100,0.1201795453
398,Brazil,resid heating,2025,1.47954e-07
399,Brazil,resid heating,2030,2.10285e-06
400,Brazil,resid heating,2035,6.39102e-06
401,Brazil,resid heating,2040,8.38023e-06
402,Brazil,resid heating,2045,9.04886e-06
403,Brazil,resid heating,2050,1.1437e-05
404,Brazil,resid heating,2055,1.58579e-05
405,Brazil,resid heating,2060,2.70392e-05
406,Brazil,resid heating,2065,4.78932e-05
407,Brazil,resid heating,2070,6.6618e-05
408,Brazil,resid heating,2075,8.04045e-05
409,Brazil,resid heating,2080,0.000102331
410,Brazil,resid heating,2085,0.000129198
411,Brazil,resid heating,2090,0.000165266
412,Brazil,resid heating,2095,0.000219029
413,Brazil,resid heating,2100,0.000278156
414,Brazil,resid others,2025,6.16338e-06
415,Brazil,resid others,2030,7.71504e-05
416,Brazil,resid others,2035,0.000225593
417,Brazil,resid others,2040,0.000292215
418,Brazil,resid others,2045,0.000306513
419,Brazil,resid others,2050,0.000374323
420,Brazil,resid others,2055,0.000487013
421,Brazil,resid others,2060,0.000759153
422,Brazil,resid others,2065,0.00123151
423,Brazil,resid others,2070,0.00160277
424,Brazil,resid others,2075,0.00182537
425,Brazil,resid others,2080,0.00219101
426,Brazil,resid others,2085,0.00261165
427,Brazil,resid others,2090,0.00317048
428,Brazil,resid others,2095,0.00400248
429,Brazil,resid others,2100,0.00482971
430,Brazil,trn_aviation_intl,2035,5.53702e-08
431,Brazil,trn_aviation_intl,2040,1.09058e-06
432,Brazil,trn_aviation_intl,2045,1.58568e-05
433,Brazil,trn_aviation_intl,2050,0.000182071
434,Brazil,trn_aviation_intl,2055,0.000395477
435,Brazil,trn_aviation_intl,2060,0.000863979
436,Brazil,trn_aviation_intl,2065,0.0017219
437,Brazil,trn_aviation_intl,2070,0.00283155
438,Brazil,trn_aviation_intl,2075,0.00402671
439,Brazil,trn_aviation_intl,2080,0.00545599
440,Brazil,trn_aviation_intl,2085,0.00720938
441,Brazil,trn_aviation_intl,2090,0.00966652
442,Brazil,trn_aviation_intl,2095,0.0135461
443,Brazil,trn_aviation_intl,2100,0.019461
444,Brazil,trn_freight,2025,0.00069937
445,Brazil,trn_freight,2030,0.00272745
446,Brazil,trn_freight,2035,0.0055906619
447,Brazil,trn_freight,2040,0.007383982
448,Brazil,trn_freight,2045,0.008517653
449,Brazil,trn_freight,2050,0.009630869
450,Brazil,trn_freight,2055,0.010703731
451,Brazil,trn_freight,2060,0.01223167
452,Brazil,trn_freight,2065,0.01426143
453,Brazil,trn_freight,2070,0.01634261
454,Brazil,trn_freight,2075,0.01839669
455,Brazil,trn_freight,2080,0.021141590000000002
456,Brazil,trn_freight,2085,0.024526
457,Brazil,trn_freight,2090,0.0288855
458,Brazil,trn_freight,2095,0.034751699999999996
459,Brazil,trn_freight,2100,0.0410656
460,Brazil,trn_freight_road,2025,0.00019626812000000002
461,Brazil,trn_freight_road,2030,0.0016011093199999999
462,Brazil,trn_freight_road,2035,0.00729211957
463,Brazil,trn_freight_road,2040,0.013841118324
464,Brazil,trn_freight_road,2045,0.0203471703
465,Brazil,trn_freight_road,2050,0.027573438999999998
466,Brazil,trn_freight_road,2055,0.03485192
467,Brazil,trn_freight_road,2060,0.043956847
468,Brazil,trn_freight_road,2065,0.05754739999999999
469,Brazil,trn_freight_road,2070,0.07466888
470,Brazil,trn_freight_road,2075,0.09496883
471,Brazil,trn_freight_road,2080,0.12091049000000001
472,Brazil,trn_freight_road,2085,0.15571904
473,Brazil,trn_freight_road,2090,0.20558561
474,Brazil,trn_freight_road,2095,0.27965673
475,Brazil,trn_freight_road,2100,0.37273192
476,Brazil,trn_pass,2035,0.000161688
477,Brazil,trn_pass,2040,0.000507176
478,Brazil,trn_pass,2045,0.00148308
479,Brazil,trn_pass,2050,0.00415012
480,Brazil,trn_pass,2055,0.0084454
481,Brazil,trn_pass,2060,0.0165885
482,Brazil,trn_pass,2065,0.028593
483,Brazil,trn_pass,2070,0.0400314
484,Brazil,trn_pass,2075,0.0487696
485,Brazil,trn_pass,2080,0.0572359
486,Brazil,trn_pass,2085,0.0651218
487,Brazil,trn_pass,2090,0.0736026
488,Brazil,trn_pass,2095,0.0838624
489,Brazil,trn_pass,2100,0.0932762
490,Brazil,trn_pass_road,2025,0.00155886
491,Brazil,trn_pass_road,2030,0.00603338
492,Brazil,trn_pass_road,2035,0.0147755
493,Brazil,trn_pass_road,2040,0.019339
494,Brazil,trn_pass_road,2045,0.0194289
495,Brazil,trn_pass_road,2050,0.0185649
496,Brazil,trn_pass_road,2055,0.0178753
497,Brazil,trn_pass_road,2060,0.0174511
498,Brazil,trn_pass_road,2065,0.0168901
499,Brazil,trn_pass_road,2070,0.0158396
500,Brazil,trn_pass_road,2075,0.0148031
501,Brazil,trn_pass_road,2080,0.0138345
502,Brazil,trn_pass_road,2085,0.0133281
503,Brazil,trn_pass_road,2090,0.0129176
504,Brazil,trn_pass_road,2095,0.0123598
505,Brazil,trn_pass_road,2100,0.011434
506,Brazil,trn_pass_road_LDV_4W,2025,0.005443123
507,Brazil,trn_pass_road_LDV_4W,2030,0.03004423
508,Brazil,trn_pass_road_LDV_4W,2035,0.049124545
509,Brazil,trn_pass_road_LDV_4W,2040,0.066398446
510,Brazil,trn_pass_road_LDV_4W,2045,0.07667696299999999
511,Brazil,trn_pass_road_LDV_4W,2050,0.083955522
512,Brazil,trn_pass_road_LDV_4W,2055,0.088363233
513,Brazil,trn_pass_road_LDV_4W,2060,0.091625423
514,Brazil,trn_pass_road_LDV_4W,2065,0.09436624299999997
515,Brazil,trn_pass_road_LDV_4W,2070,0.09654979400000002
516,Brazil,trn_pass_road_LDV_4W,2075,0.09763257999999998
517,Brazil,trn_pass_road_LDV_4W,2080,0.09826531
518,Brazil,trn_pass_road_LDV_4W,2085,0.09779363
519,Brazil,trn_pass_road_LDV_4W,2090,0.09667355999999999
520,Brazil,trn_pass_road_LDV_4W,2095,0.09585771
521,Brazil,trn_pass_road_LDV_4W,2100,0.09544893
522,Brazil,trn_shipping_intl,2035,3.75057e-05
523,Brazil,trn_shipping_intl,2040,0.000130943
524,Brazil,trn_shipping_intl,2045,0.000487772
525,Brazil,trn_shipping_intl,2050,0.00171753
526,Brazil,trn_shipping_intl,2055,0.00388498
527,Brazil,trn_shipping_intl,2060,0.00805502
528,Brazil,trn_shipping_intl,2065,0.0148021
529,Brazil,trn_shipping_intl,2070,0.0227974
530,Brazil,trn_shipping_intl,2075,0.0326806
531,Brazil,trn_shipping_intl,2080,0.0483442
532,Brazil,trn_shipping_intl,2085,0.0727372
533,Brazil,trn_shipping_intl,2090,0.110149
534,Brazil,trn_shipping_intl,2095,0.160652
535,Brazil,trn_shipping_intl,2100,0.208387
536,China,N fertilizer,2025,0.00190922
537,China,N fertilizer,2030,0.01740407
538,China,N fertilizer,2035,0.06683973
539,China,N fertilizer,2040,0.13371592
540,China,N fertilizer,2045,0.179398636
541,China,N fertilizer,2050,0.212969475
542,China,N fertilizer,2055,0.24583409309999998
543,China,N fertilizer,2060,0.2793936093
544,China,N fertilizer,2065,0.309676734
545,China,N fertilizer,2070,0.32804223599999993
546,China,N fertilizer,2075,0.33651052700000006
547,China,N fertilizer,2080,0.339302937
548,China,N fertilizer,2085,0.33651428399999994
549,China,N fertilizer,2090,0.329904519
550,China,N fertilizer,2095,0.323836989
551,China,N fertilizer,2100,0.318906607
552,China,agricultural energy use,2025,0.00423694
553,China,agricultural energy use,2030,0.01606155
554,China,agricultural energy use,2035,0.02928775
555,China,agricultural energy use,2040,0.037293092
556,China,agricultural energy use,2045,0.04476938
